1	100	135486.453125
1	100	135486.453125
2	99	132749.343750
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
2	100	134117.906250
2	100	134117.906250
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
0	99	135486.453125
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
2	100	134117.906250
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
2	99	132749.343750
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
2	99	132749.343750
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
2	100	134117.906250
2	100	134117.906250
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
2	99	132749.343750
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
2	100	134117.906250
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
2	100	134117.906250
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
2	99	132749.343750
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
2	99	132749.343750
1	100	135486.453125
2	99	132749.343750
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
2	99	132749.343750
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
2	99	132749.343750
2	100	134117.906250
2	100	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
2	99	132749.343750
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
2	99	132749.343750
2	100	134117.906250
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
2	99	132749.343750
2	99	132749.343750
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
2	100	134117.906250
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
2	100	134117.906250
2	100	134117.906250
1	100	135486.453125
1	99	134117.906250
2	100	134117.906250
2	100	134117.906250
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
2	99	132749.343750
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
2	99	132749.343750
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
2	100	134117.906250
1	99	134117.906250
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
0	99	135486.453125
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
2	100	134117.906250
2	100	134117.906250
1	100	135486.453125
2	99	132749.343750
2	100	134117.906250
2	99	132749.343750
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
2	99	132749.343750
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
2	100	134117.906250
2	100	134117.906250
1	99	134117.906250
1	99	134117.906250
2	99	132749.343750
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
2	99	132749.343750
1	99	134117.906250
2	100	134117.906250
2	100	134117.906250
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
2	99	132749.343750
2	100	134117.906250
2	100	134117.906250
2	100	134117.906250
2	100	134117.906250
2	100	134117.906250
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
2	100	134117.906250
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
2	99	132749.343750
1	99	134117.906250
2	99	132749.343750
2	99	132749.343750
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
2	99	132749.343750
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
2	99	132749.343750
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
2	100	134117.906250
2	99	132749.343750
2	99	132749.343750
2	99	132749.343750
1	99	134117.906250
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
2	99	132749.343750
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
2	99	132749.343750
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
2	99	132749.343750
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
2	100	134117.906250
2	99	132749.343750
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
0	100	136855.000000
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
2	99	132749.343750
2	100	134117.906250
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
1	99	134117.906250
2	99	132749.343750
1	100	135486.453125
2	99	132749.343750
1	100	135486.453125
1	100	135486.453125
2	99	132749.343750
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
2	99	132749.343750
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
2	99	132749.343750
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
2	99	132749.343750
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
2	99	132749.343750
2	99	132749.343750
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
2	99	132749.343750
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
2	99	132749.343750
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
2	100	134117.906250
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
1	99	134117.906250
2	100	134117.906250
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
2	100	134117.906250
2	100	134117.906250
2	99	132749.343750
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
1	99	134117.906250
2	100	134117.906250
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
2	100	134117.906250
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
2	99	132749.343750
1	100	135486.453125
2	99	132749.343750
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
2	99	132749.343750
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
2	100	134117.906250
2	99	132749.343750
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
2	99	132749.343750
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	99	134117.906250
2	99	132749.343750
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
2	99	132749.343750
1	100	135486.453125
1	99	134117.906250
2	100	134117.906250
2	100	134117.906250
1	100	135486.453125
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
2	100	134117.906250
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
1	99	134117.906250
1	99	134117.906250
1	100	135486.453125
2	99	132749.343750
1	100	135486.453125
1	99	134117.906250
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
2	99	132749.343750
2	100	134117.906250
2	100	134117.906250
1	100	135486.453125
2	100	134117.906250
1	99	134117.906250
1	100	135486.453125
1	100	135486.453125
1	100	135486.453125
2	99	132749.343750
1	100	135486.453125
1	100	135486.453125
2	99	132749.343750
1	99	134117.906250
1	99	134117.906250
2	99	132749.343750
2	100	134117.906250
2	99	132749.343750
2	100	134117.906250
1	100	135486.453125
3	99	131380.796875
2	100	134117.906250
2	100	134117.906250
3	100	132749.343750
3	100	132749.343750
3	100	132749.343750
2	99	132749.343750
3	100	132749.343750
4	100	131380.796875
4	100	131380.796875
4	100	131380.796875
3	99	131380.796875
4	99	130012.250000
4	100	131380.796875
5	99	128643.710938
5	100	130012.250000
4	100	131380.796875
4	100	131380.796875
6	100	128643.710938
6	99	127275.148438
6	99	127275.148438
5	99	128643.710938
6	100	128643.710938
6	99	127275.148438
7	100	127275.148438
7	99	125906.601562
6	100	128643.710938
7	100	127275.148438
7	100	127275.148438
8	100	125906.601562
8	100	125906.601562
8	100	125906.601562
9	99	123169.500000
8	100	125906.601562
8	100	125906.601562
10	99	121800.945312
10	100	123169.500000
9	100	124538.046875
10	99	121800.945312
11	100	121800.945312
10	99	121800.945312
11	100	121800.945312
11	100	121800.945312
11	99	120432.406250
11	100	121800.945312
12	100	120432.406250
11	100	121800.945312
12	99	119063.851562
13	99	117695.296875
14	99	116326.750000
14	100	117695.296875
14	99	116326.750000
14	99	116326.750000
14	100	117695.296875
15	99	114958.195312
15	100	116326.750000
16	99	113589.656250
16	99	113589.656250
16	99	113589.656250
17	99	112221.101562
16	100	114958.195312
17	100	113589.656250
17	100	113589.656250
17	100	113589.656250
18	100	112221.101562
18	100	112221.101562
18	100	112221.101562
19	99	109484.000000
19	100	110852.554688
19	100	110852.554688
19	100	110852.554688
20	99	108115.445312
21	100	108115.445312
22	100	106746.906250
22	99	105378.351562
22	99	105378.351562
21	100	108115.445312
22	99	105378.351562
22	100	106746.906250
23	100	105378.351562
24	99	102641.250000
23	100	105378.351562
23	100	105378.351562
24	100	104009.804688
24	100	104009.804688
24	100	104009.804688
25	99	101272.703125
26	99	99904.148438
25	100	102641.250000
26	100	101272.703125
26	100	101272.703125
26	100	101272.703125
26	99	99904.148438
27	100	99904.148438
27	100	99904.148438
28	99	97167.054688
28	100	98535.601562
28	99	97167.054688
29	100	97167.054688
29	99	95798.500000
29	99	95798.500000
29	100	97167.054688
29	100	97167.054688
29	100	97167.054688
29	99	95798.500000
31	100	94429.953125
30	99	94429.953125
31	99	93061.398438
31	100	94429.953125
31	99	93061.398438
32	99	91692.859375
31	100	94429.953125
33	100	91692.859375
33	100	91692.859375
33	100	91692.859375
32	100	93061.398438
33	100	91692.859375
34	100	90324.304688
34	99	88955.757812
34	99	88955.757812
35	100	88955.757812
34	99	88955.757812
35	100	88955.757812
36	100	87587.203125
36	99	86218.648438
36	99	86218.648438
36	99	86218.648438
36	99	86218.648438
37	99	84850.101562
36	99	86218.648438
37	99	84850.101562
37	99	84850.101562
37	100	86218.648438
38	100	84850.101562
39	100	83481.554688
38	100	84850.101562
39	99	82113.007812
39	100	83481.554688
40	99	80744.453125
40	100	82113.007812
41	99	79375.898438
40	100	82113.007812
41	99	79375.898438
41	100	80744.453125
42	99	78007.343750
42	99	78007.343750
42	99	78007.343750
42	100	79375.898438
42	100	79375.898438
43	100	78007.343750
43	100	78007.343750
43	100	78007.343750
43	100	78007.343750
43	100	78007.343750
44	100	76638.804688
44	100	76638.804688
44	100	76638.804688
46	100	73901.695312
45	100	75270.250000
46	99	72533.148438
46	99	72533.148438
46	99	72533.148438
46	99	72533.148438
47	99	71164.593750
48	99	69796.054688
48	100	71164.593750
48	99	69796.054688
48	100	71164.593750
49	99	68427.500000
49	99	68427.500000
49	100	69796.054688
49	100	69796.054688
50	99	67058.953125
50	99	67058.953125
51	99	65690.398438
50	100	68427.500000
51	100	67058.953125
51	100	67058.953125
51	100	67058.953125
52	99	64321.855469
51	99	65690.398438
52	100	65690.398438
52	100	65690.398438
53	100	64321.855469
53	100	64321.855469
53	100	64321.855469
54	99	61584.750000
54	99	61584.750000
54	100	62953.300781
54	100	62953.300781
54	100	62953.300781
56	100	60216.203125
55	99	60216.203125
55	99	60216.203125
55	99	60216.203125
56	99	58847.648438
57	100	58847.648438
