102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
4	102
3	102
3	102
3	102
3	102
3	102
4	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
2	102
2	102
3	103
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
2	102
3	102
3	102
4	102
3	102
3	102
2	102
2	102
2	102
4	102
3	102
2	102
2	102
3	102
2	102
2	102
3	102
2	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
2	102
3	102
4	102
3	102
3	102
2	102
3	102
3	102
3	102
4	102
3	102
3	102
3	102
3	102
2	102
2	102
3	102
3	102
3	102
2	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
4	102
3	102
3	102
3	102
3	102
4	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
4	102
3	102
3	102
2	102
3	102
2	102
2	102
3	102
3	102
3	102
3	102
3	102
2	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
2	102
3	103
2	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
4	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	103
3	102
3	102
3	102
3	102
3	102
2	102
2	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
2	102
3	102
3	102
2	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
4	102
3	102
3	102
3	102
2	102
2	102
3	102
3	102
3	102
2	102
3	102
4	102
2	102
2	102
4	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
2	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
5	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
4	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
4	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
2	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
2	102
3	102
3	102
2	102
3	102
3	102
2	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
2	102
2	102
3	102
3	102
3	102
2	102
3	102
4	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
2	102
2	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
2	102
2	102
2	102
3	102
3	102
3	102
4	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
4	102
3	102
3	102
4	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
4	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
2	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
5	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
2	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
4	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
5	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
4	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
2	102
2	102
3	102
3	102
3	102
3	102
3	102
4	102
3	102
2	102
3	102
2	102
3	102
2	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
2	102
3	102
2	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
2	102
4	102
3	102
3	102
3	102
4	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
2	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
2	102
3	102
2	102
2	102
3	102
2	102
2	103
2	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
5	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
4	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
2	102
3	103
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
2	102
3	102
3	102
2	102
2	102
3	102
3	102
2	102
3	102
2	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
4	102
3	102
3	102
2	102
3	102
3	102
2	102
3	102
3	102
5	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
2	102
3	103
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
4	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
4	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
2	102
2	102
3	102
3	102
3	102
3	102
4	102
3	102
2	102
3	102
2	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
2	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
4	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
2	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
2	102
2	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
2	102
3	104
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
2	102
2	102
3	102
3	102
2	102
2	102
3	102
3	102
3	102
3	102
3	102
2	102
2	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
2	102
3	102
3	102
2	102
2	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
4	102
3	102
3	102
3	102
2	102
3	102
3	102
2	102
3	103
3	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
4	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
2	102
3	102
2	102
3	102
3	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
4	102
3	102
2	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
4	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
3	102
4	102
3	102
3	102
4	102
4	102
3	102
4	102
4	102
4	102
4	102
4	102
4	102
4	102
4	102
5	102
4	102
4	102
4	102
4	102
5	102
5	102
4	102
4	102
4	102
4	102
4	102
4	102
4	102
4	102
5	102
6	102
6	102
6	102
5	102
5	102
6	102
6	102
6	102
7	102
7	102
8	102
7	102
7	102
8	102
8	102
8	102
8	102
8	102
8	102
8	102
9	102
9	102
9	102
10	102
9	102
10	102
10	102
10	101
10	102
11	102
11	102
11	102
13	102
10	102
12	102
11	102
11	102
12	102
12	101
11	102
12	102
12	102
12	102
13	102
13	102
13	102
15	102
15	102
14	102
15	102
14	102
15	102
15	102
15	102
15	102
16	102
16	102
16	102
16	102
17	102
18	102
17	102
18	102
17	102
18	102
17	102
18	101
19	102
18	102
18	102
18	102
19	102
19	102
18	102
19	102
18	102
20	102
20	103
19	102
19	102
20	102
21	102
20	102
21	102
21	102
21	102
21	102
22	102
22	102
22	102
22	102
22	102
22	102
23	102
22	102
23	102
24	102
23	102
23	102
24	102
25	102
25	102
24	102
24	102
25	102
25	103
25	102
25	102
24	102
26	102
26	102
26	102
26	102
27	102
25	102
27	102
26	102
27	102
27	102
27	102
27	102
28	102
27	102
28	102
28	102
28	102
28	102
29	102
29	102
29	102
29	102
30	102
29	102
30	103
30	102
29	102
29	102
30	102
30	102
30	102
31	102
31	101
31	102
31	102
32	102
30	102
31	101
31	102
31	102
32	102
32	102
31	102
32	102
31	102
32	102
33	102
32	102
32	102
33	102
33	102
32	102
32	102
32	102
32	102
32	102
32	102
32	102
33	102
33	102
32	101
33	102
32	102
34	102
33	101
32	102
32	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
34	102
32	102
32	102
33	101
33	102
32	102
32	102
33	102
33	102
33	102
33	102
32	102
33	102
32	102
33	102
33	102
32	102
34	102
33	101
33	102
33	102
33	102
32	102
32	102
32	102
33	102
33	102
33	102
34	102
33	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
35	102
33	102
33	102
33	101
32	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
34	102
34	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	101
33	102
34	102
33	102
32	102
33	102
33	102
32	102
34	102
33	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
32	102
33	102
33	102
33	102
34	102
33	101
33	102
33	102
33	102
34	102
33	102
33	102
33	102
32	102
33	102
33	102
34	102
34	101
33	102
32	102
35	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	101
32	102
33	102
33	102
32	102
33	101
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
33	101
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
34	102
32	102
32	102
33	102
34	101
33	102
33	102
33	102
33	102
35	102
34	102
34	102
33	102
33	102
32	102
33	102
33	102
32	102
32	102
33	102
34	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
35	102
33	102
33	102
33	102
33	102
32	102
33	101
33	101
34	102
32	102
32	102
33	102
33	102
33	102
33	102
32	102
32	102
33	102
33	102
33	102
33	102
33	102
33	101
33	102
33	102
33	102
33	102
33	102
34	102
32	102
33	102
33	102
33	102
34	102
34	102
33	102
33	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
32	102
32	102
33	102
33	102
33	102
34	102
34	102
34	102
32	102
33	102
32	102
32	102
33	102
33	102
33	102
34	102
33	102
33	102
35	102
32	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
34	101
33	102
33	102
32	102
33	102
33	102
32	102
33	102
33	102
33	102
34	102
33	102
34	102
34	102
33	102
32	102
34	102
33	102
33	102
33	102
34	102
33	102
32	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
32	102
33	102
33	102
35	102
33	102
32	102
33	101
32	102
33	102
33	102
33	102
33	102
32	102
33	102
32	102
33	102
33	102
34	102
33	102
33	102
33	102
32	102
32	101
33	101
33	102
32	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
32	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	101
33	102
33	102
32	102
33	102
34	102
34	102
33	102
33	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
34	102
32	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
33	102
34	101
33	102
33	102
33	102
33	102
32	102
33	102
33	102
32	102
33	102
33	102
34	102
33	102
34	102
33	102
32	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
34	102
33	102
33	102
33	101
33	102
33	102
33	102
33	101
33	102
32	102
32	102
34	102
33	102
34	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
34	102
32	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
34	102
33	102
34	102
33	102
33	101
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
33	101
33	102
33	102
33	102
33	101
33	102
34	102
34	102
33	102
34	102
33	102
33	102
33	102
33	102
33	101
33	102
33	102
34	102
34	102
33	102
33	102
32	102
33	102
34	102
33	102
32	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
32	102
33	102
34	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
34	102
33	102
34	102
33	102
33	102
33	101
33	102
34	102
34	102
33	102
33	102
33	102
32	102
33	102
32	102
33	102
33	102
34	102
34	102
33	102
33	102
33	102
32	102
33	102
35	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
34	102
33	102
33	102
33	102
33	102
33	102
33	101
33	102
33	102
33	102
34	102
33	102
32	102
33	102
33	102
33	101
33	102
33	102
33	102
33	101
34	102
32	102
33	102
32	102
33	102
34	102
33	102
33	102
34	102
32	102
33	101
33	102
33	102
34	102
33	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	101
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
34	102
34	102
32	102
34	102
33	102
34	102
33	102
33	102
33	102
33	101
33	102
33	102
34	102
33	102
34	102
33	102
32	102
33	102
33	102
32	102
33	102
33	102
33	102
32	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
35	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
32	102
33	102
33	101
33	102
33	102
34	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	101
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
34	102
34	102
35	102
34	102
33	102
33	102
33	102
32	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
34	102
33	102
33	101
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	101
33	102
32	102
34	102
33	102
33	102
33	102
33	101
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
32	102
33	102
33	102
34	102
34	102
33	102
33	102
34	102
34	102
33	102
32	102
33	102
34	102
33	102
33	102
35	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
32	102
33	102
33	102
33	101
33	102
34	102
33	102
33	102
33	102
34	102
33	102
33	102
32	102
33	101
32	102
33	102
33	102
33	102
34	102
34	102
32	102
33	102
34	102
33	102
33	101
33	102
33	102
33	102
34	102
33	102
32	102
32	102
34	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
34	102
33	102
33	101
34	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
33	101
33	102
33	102
35	102
34	102
34	102
34	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
35	102
33	101
33	102
33	102
32	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
34	102
33	102
34	102
33	102
32	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
35	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
34	102
34	102
33	102
33	102
33	102
34	102
33	102
33	102
34	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
33	101
33	102
33	102
32	102
34	102
32	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
32	102
33	102
33	102
34	102
33	102
34	102
33	102
33	102
34	102
34	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
34	102
35	102
32	102
32	102
32	102
33	101
33	102
34	102
33	102
33	102
34	102
34	102
33	102
33	102
33	102
33	102
34	102
33	102
34	102
33	102
33	102
33	102
34	102
33	102
32	102
33	102
33	102
32	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
32	102
34	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
34	102
33	102
34	101
33	102
34	102
33	102
34	102
32	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
34	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
34	102
33	102
33	102
33	102
34	102
33	102
34	102
33	102
32	102
32	102
33	102
33	102
33	102
34	102
33	102
33	102
34	102
34	102
33	102
33	102
32	102
33	102
34	102
34	102
33	102
34	102
33	102
33	102
33	102
33	101
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	101
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
32	102
33	102
34	102
33	102
33	102
33	102
33	101
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
32	102
33	102
33	102
34	102
33	102
34	102
33	102
33	102
33	102
34	102
33	101
33	102
33	102
34	102
33	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
32	102
33	102
34	102
34	102
33	102
34	102
33	102
33	101
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
34	102
32	102
34	102
34	102
34	102
34	102
33	102
33	101
33	102
35	102
33	102
33	102
33	102
33	102
33	102
34	101
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	101
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
33	102
33	102
32	102
34	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
34	101
32	102
33	102
32	102
33	102
33	102
33	102
33	102
34	102
33	102
34	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
34	102
32	102
34	102
33	102
33	102
33	102
33	102
32	102
33	102
34	102
33	102
34	102
33	101
33	102
32	102
33	102
33	102
32	102
33	102
34	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
35	102
34	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
32	102
33	102
34	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	101
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
34	102
33	102
33	102
34	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
34	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
35	102
33	102
33	102
33	102
33	102
33	102
34	102
33	102
34	102
34	102
33	102
32	102
33	102
33	101
32	102
33	102
33	102
34	102
33	102
33	102
33	102
33	101
33	102
32	102
33	102
32	102
33	102
33	101
33	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
33	102
33	102
33	102
36	102
33	102
32	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
33	102
32	102
34	102
33	102
33	102
34	102
33	102
34	102
34	102
33	102
33	102
